datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,rent
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,9.84,12.88,70,7.0015,4.04305126783455
7,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,10.66,13.635,65,7.0015,4.897839799950911
8,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.12,15.15,61,15.0013,5.786897381366708
9,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,14.76,16.665,46,16.9979,5.111987788356544
10,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,16.4,20.455,37,26.0027,4.248495242049359
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,17.22,21.21,38,26.0027,4.543294782270004
12,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.04,21.97,41,16.9979,4.90527477843843
13,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,38,32.9975,4.727387818712341
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,20.5,24.24,34,27.9993,4.7535901911063645
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,32,22.0028,4.770684624465665
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.14,25.76,28,27.9993,5.135798437050262
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,32,30.0026,5.877735781779639
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,29,23.9994,5.786897381366708
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,20.5,24.24,31,19.9995,5.4510384535657
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,51,15.0013,4.955827057601261
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,41,19.0012,4.634728988229636
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,41,19.0012,4.442651256490317
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,41,19.9995,3.713572066704308
0,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,41,19.0012,3.044522437723423
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,17.22,21.21,47,8.9981,2.639057329615259
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,17.22,21.21,54,0.0,2.0794415416798357
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,14.76,17.425,66,12.998,1.3862943611198906
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.94,16.665,76,12.998,0.6931471805599453
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.94,15.91,76,15.0013,1.9459101490553132
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.12,15.15,81,16.9979,4.174387269895637
7,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,13.94,16.665,76,11.0014,5.081404364984463
8,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,14.76,17.425,76,12.998,5.752572638825633
9,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,66,8.9981,5.14166355650266
10,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,17.22,21.21,67,7.0015,4.564348191467836
11,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,18.86,22.725,55,0.0,4.812184355372417
12,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,18.86,22.725,55,0.0,5.0369526024136295
13,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,21.32,25.0,48,6.0032,4.912654885736052
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,43,6.0032,5.062595033026967
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,31.06,38,7.0015,5.081404364984463
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,31.06,35,0.0,5.365976015021851
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,52,19.0012,5.840641657373398
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,19.68,23.485,55,16.9979,5.8111409929767
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,59,19.9995,5.424950017481403
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.04,21.97,62,11.0014,5.318119993844216
21,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,18.04,21.97,67,19.0012,4.6913478822291435
22,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,76,12.998,4.406719247264253
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,15.58,19.695,76,16.9979,4.007333185232471
0,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,14.76,17.425,76,15.0013,3.258096538021482
1,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,13.94,16.665,76,8.9981,2.302585092994046
2,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.94,16.665,76,11.0014,2.639057329615259
3,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.94,16.665,76,11.0014,0.6931471805599453
4,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,13.94,16.665,86,8.9981,0.6931471805599453
5,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,13.12,15.91,87,12.998,2.302585092994046
6,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,13.94,18.18,87,0.0,3.58351893845611
7,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.94,16.665,87,11.0014,4.736198448394496
8,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.94,16.665,87,11.0014,5.402677381872279
9,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,14.76,17.425,76,12.998,5.225746673713202
10,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,14.76,16.665,71,19.0012,4.304065093204169
11,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,62,26.0027,4.59511985013459
12,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,15.58,19.695,66,15.0013,4.394449154672439
13,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,14.76,16.665,76,19.0012,3.7612001156935624
14,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.94,15.91,87,15.0013,2.772588722239781
15,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.94,15.91,87,15.0013,3.258096538021482
16,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,13.12,15.15,93,16.9979,4.110873864173311
17,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.12,15.15,93,16.9979,5.003946305945459
18,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,13.12,15.15,93,16.9979,4.143134726391533
19,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,12.3,13.635,93,27.9993,3.9889840465642745
20,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,12.3,13.635,93,22.0028,4.1588830833596715
21,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,12.3,14.395,93,16.9979,4.007333185232471
22,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,12.3,13.635,93,19.9995,3.9512437185814275
23,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,12.3,14.395,93,15.0013,3.58351893845611
0,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,12.3,14.395,87,15.0013,3.4657359027997265
1,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,12.3,15.15,87,8.9981,3.044522437723423
2,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,13.12,15.15,87,15.0013,2.8903717578961645
3,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,12.3,14.395,100,16.9979,2.70805020110221
4,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,12.3,13.635,100,16.9979,1.3862943611198906
5,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,12.3,14.395,93,15.0013,1.791759469228055
6,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,12.3,14.395,93,12.998,2.639057329615259
7,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,12.3,15.15,93,11.0014,3.091042453358316
8,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,13.12,15.15,93,11.0014,4.007333185232471
9,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,13.94,17.425,87,7.0015,4.59511985013459
10,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,13.94,16.665,87,8.9981,4.897839799950911
11,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,18.18,81,0.0,4.962844630259907
12,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,81,8.9981,5.313205979041787
13,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,18.94,81,0.0,5.407171771460119
14,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,81,8.9981,5.3612921657094255
15,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,18.94,87,0.0,5.308267697401205
16,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,82,0.0,5.2574953720277815
17,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,82,6.0032,5.552959584921617
18,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,82,7.0015,5.181783550292085
19,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,82,8.9981,4.875197323201151
20,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,87,11.0014,4.543294782270004
21,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,93,8.9981,4.330733340286331
22,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,93,8.9981,4.477336814478207
23,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,87,6.0032,4.060443010546419
0,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,87,6.0032,3.9889840465642745
1,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,87,8.9981,3.6375861597263857
2,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,87,6.0032,3.6109179126442243
3,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,87,8.9981,2.833213344056216
4,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,18.18,93,7.0015,1.791759469228055
5,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,18.18,93,6.0032,1.6094379124341003
6,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,18.18,93,6.0032,1.6094379124341003
7,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,18.18,100,6.0032,2.3978952727983707
8,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,94,6.0032,4.02535169073515
9,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,94,8.9981,4.406719247264253
10,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,16.4,20.455,87,0.0,5.017279836814924
11,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,16.4,20.455,87,8.9981,5.313205979041787
12,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,17.22,21.21,88,8.9981,5.442417710521793
13,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,18.86,22.725,82,7.0015,5.575949103146316
14,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,20.5,24.24,72,12.998,5.641907070938114
15,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,20.5,24.24,77,15.0013,5.697093486505405
16,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,21.32,25.0,72,11.0014,5.666426688112432
17,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,21.32,25.0,72,12.998,5.4680601411351315
18,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,20.5,24.24,77,12.998,5.484796933490655
19,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,20.5,24.24,77,12.998,4.882801922586371
20,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,18.86,22.725,82,8.9981,4.532599493153256
21,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,18.04,21.97,88,12.998,4.564348191467836
22,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,18.04,21.97,94,16.9979,4.060443010546419
23,4.48700860617192,4.335778057567098,4.368517330514143,4.410984188067986,18.86,22.725,88,23.9994,3.4965075614664802
0,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,19.68,23.485,88,22.0028,3.1780538303479458
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,94,19.0012,1.6094379124341003
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,94,19.0012,2.302585092994046
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,94,12.998,0.6931471805599453
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,94,12.998,2.639057329615259
6,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,18.86,22.725,100,15.0013,4.127134385045092
7,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,20.5,24.24,88,15.0013,5.176149732573829
8,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,21.32,25.0,88,19.0012,5.752572638825633
9,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.96,26.515,83,19.0012,5.111987788356544
10,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.96,26.515,83,19.9995,4.574710978503383
11,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,24.6,29.545,73,19.9995,4.653960350157523
12,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,24.6,29.545,73,22.0028,4.90527477843843
13,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,26.24,30.305,69,27.9993,4.941642422609304
14,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,29.52,33.335,54,23.9994,4.983606621708336
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,30.34,33.335,48,35.0008,4.955827057601261
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,30.34,33.335,48,35.0008,5.4638318050256105
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,30.34,33.335,48,35.0008,6.115892125483034
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,33.335,51,26.0027,5.950642552587727
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,29.52,33.335,51,30.0026,5.652489180268651
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.88,31.82,57,35.0008,5.117993812416755
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,27.06,31.06,61,16.9979,5.0689042022202315
22,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,26.24,31.06,50,19.0012,4.5217885770490405
23,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,23.78,27.275,60,0.0,4.007333185232471
0,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,25.42,31.06,50,7.0015,3.2188758248682006
1,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,25.42,31.06,50,6.0032,2.639057329615259
2,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,24.6,31.06,53,8.9981,2.70805020110221
3,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,23.78,27.275,56,8.9981,0.6931471805599453
4,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.96,26.515,64,8.9981,1.9459101490553132
5,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.14,25.76,68,8.9981,2.833213344056216
6,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.14,25.76,68,19.0012,4.07753744390572
7,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.14,25.76,68,15.0013,5.247024072160486
8,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,19.68,23.485,88,26.0027,5.424950017481403
9,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,18.86,22.725,94,32.9975,4.007333185232471
10,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,20.5,24.24,82,27.9993,3.713572066704308
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,77,23.9994,3.912023005428146
12,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,22.96,26.515,64,31.0009,4.532599493153256
13,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,22.14,25.76,68,19.0012,4.672828834461906
14,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,20.5,24.24,82,19.0012,3.8066624897703196
15,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,19.68,23.485,77,35.0008,4.3694478524670215
16,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,19.68,23.485,77,26.0027,4.605170185988092
17,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,18.04,21.97,77,15.0013,5.676753802268282
18,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,18.04,21.97,77,15.0013,5.41610040220442
19,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,17.22,21.21,82,19.0012,4.875197323201151
20,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,17.22,21.21,82,19.0012,4.6443908991413725
21,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,17.22,21.21,82,12.998,4.442651256490317
22,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,94,19.9995,4.007333185232471
23,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,94,16.9979,3.6888794541139363
0,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,100,19.9995,2.772588722239781
1,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,100,19.9995,0.6931471805599453
2,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,16.4,20.455,100,19.9995,1.0986122886681096
3,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,16.4,20.455,94,22.0028,1.0986122886681096
4,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,16.4,20.455,94,22.0028,1.3862943611198906
5,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,15.58,19.695,94,16.9979,1.791759469228055
6,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,15.58,19.695,94,15.0013,3.5553480614894135
7,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,14.76,17.425,100,15.0013,4.2626798770413155
8,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,15.58,19.695,94,12.998,5.10594547390058
9,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,15.58,19.695,94,15.0013,4.189654742026425
10,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,16.4,20.455,87,12.998,3.8501476017100584
11,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,17.22,21.21,82,12.998,4.127134385045092
12,4.48700860617192,4.335778057567098,4.322891690777167,3.815765553115391,17.22,21.21,82,16.9979,4.564348191467836
13,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,18.04,21.97,77,12.998,4.127134385045092
14,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,17.22,21.21,77,16.9979,4.672828834461906
15,4.48700860617192,4.335778057567098,4.322891690777167,4.325010174106276,18.04,21.97,72,19.0012,4.406719247264253
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,67,19.0012,4.962844630259907
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,67,19.9995,5.736572297479192
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.04,21.97,62,26.0027,5.7745515455444085
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.04,21.97,62,16.9979,5.170483995038151
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.04,21.97,62,16.9979,4.844187086458591
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,17.22,21.21,67,11.0014,4.770684624465665
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,17.22,21.21,67,12.998,4.605170185988092
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,16.4,20.455,71,8.9981,4.143134726391533
0,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,15.58,19.695,76,8.9981,3.091042453358316
1,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,15.58,19.695,76,15.0013,2.3978952727983707
2,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,14.76,17.425,76,8.9981,1.3862943611198906
3,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.94,16.665,81,8.9981,1.0986122886681096
4,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.94,18.18,76,0.0,2.302585092994046
5,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.94,17.425,76,6.0032,2.70805020110221
6,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,13.94,17.425,76,7.0015,4.2626798770413155
7,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,15.58,19.695,66,0.0,5.267858159063328
8,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,17.22,21.21,58,11.0014,5.823045895483019
9,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,51,8.9981,5.14166355650266
10,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,20.5,24.24,51,12.998,4.499809670330265
11,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,21.32,25.0,45,11.0014,4.7535901911063645
12,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.14,25.76,42,8.9981,4.983606621708336
13,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,37,15.0013,5.075173815233827
14,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,35,6.0032,4.927253685157205
15,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,31.06,31,6.0032,4.962844630259907
16,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,30.305,26,7.0015,5.313205979041787
17,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,24.6,30.305,28,0.0,5.963579343618446
18,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.96,26.515,30,0.0,5.823045895483019
19,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,22.14,25.76,32,0.0,5.560681631015528
20,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,20.5,24.24,51,12.998,5.135798437050262
21,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,63,8.9981,4.983606621708336
22,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,19.68,23.485,55,7.0015,4.653960350157523
23,4.48700860617192,4.335778057567098,4.322891690777167,4.410984188067986,18.86,22.725,59,7.0015,3.8712010109078907
0,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,18.04,21.97,67,0.0,3.332204510175204
1,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,18.04,21.97,62,0.0,2.772588722239781
2,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,16.4,20.455,76,0.0,2.9444389791664403
3,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,16.4,20.455,76,0.0,1.3862943611198906
4,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,15.58,19.695,82,6.0032,1.3862943611198906
5,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,14.76,18.18,81,7.0015,2.639057329615259
6,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,14.76,18.18,81,6.0032,3.8712010109078907
7,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,16.4,20.455,71,11.0014,5.0106352940962555
8,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,18.04,21.97,62,19.9995,5.707110264748875
9,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,20.5,24.24,55,12.998,5.187385805840755
10,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,20.5,24.24,55,12.998,4.812184355372417
11,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,21.32,25.0,55,12.998,4.919980925828125
12,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,21.32,25.0,55,19.0012,5.303304908059076
13,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,22.14,25.76,52,16.9979,5.198497031265826
14,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,22.14,25.76,52,16.9979,5.099866427824199
15,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,22.14,25.76,52,30.0026,5.093750200806762
16,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,21.32,25.0,55,32.9975,5.497168225293202
17,4.48700860617192,4.396810605733053,4.368517330514143,4.325010174106276,20.5,24.24,63,26.0027,5.805134968916488
18,4.48700860617192,4.396810605733053,4.368517330514143,4.325010174106276,18.86,22.725,67,26.0027,5.575949103146316
19,4.48700860617192,4.396810605733053,4.368517330514143,4.410984188067986,17.22,21.21,77,26.0027,5.3471075307174685
20,4.48700860617192,4.396810605733053,4.368517330514143,4.325010174106276,16.4,20.455,76,22.0028,4.77912349311153
21,4.48700860617192,4.396810605733053,4.368517330514143,4.325010174106276,16.4,20.455,76,19.9995,4.634728988229636
22,4.48700860617192,4.396810605733053,4.368517330514143,4.325010174106276,15.58,19.695,82,26.0027,4.394449154672439
23,4.48700860617192,4.396810605733053,4.368517330514143,4.325010174106276,14.76,17.425,81,12.998,4.174387269895637
0,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,81,15.0013,3.784189633918261
1,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,16.665,87,19.0012,3.5263605246161616
2,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,87,8.9981,3.2188758248682006
3,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,87,11.0014,2.70805020110221
4,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,14.76,17.425,87,15.0013,1.791759469228055
5,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,15.58,19.695,87,19.0012,1.6094379124341003
6,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,16.4,20.455,82,22.0028,2.3978952727983707
7,4.48700860617192,4.335778057567098,4.368517330514143,4.325010174106276,16.4,20.455,82,27.9993,3.091042453358316
8,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,16.4,20.455,87,23.9994,3.828641396489095
9,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,16.4,20.455,100,19.9995,3.4011973816621555
10,4.48700860617192,4.335778057567098,4.368517330514143,3.815765553115391,17.22,21.21,94,26.0027,3.1354942159291497
